"state_fips","state_short","state","area","area_type","fips","period","year","employment","labor_force","unemployment"
"54","WV","West Virginia","Harrison County","county",54033,"August",2019,33350,34850,1500
"54","WV","West Virginia","Jackson County","county",54035,"August",2019,13280,13910,630
"54","WV","West Virginia","Jefferson County","county",54037,"August",2019,29580,30610,1030
"54","WV","West Virginia","Kanawha County","county",54039,"August",2019,79640,83470,3830
"54","WV","West Virginia","Lewis County","county",54041,"August",2019,6540,6940,400
"54","WV","West Virginia","Lincoln County","county",54043,"August",2019,6790,7220,430
"54","WV","West Virginia","Logan County","county",54045,"August",2019,10490,11150,670
"54","WV","West Virginia","Mcdowell County","county",54047,"August",2019,4070,4450,380
"54","WV","West Virginia","Marion County","county",54049,"August",2019,24210,25480,1270
"54","WV","West Virginia","Marshall County","county",54051,"August",2019,13420,14210,800
"54","WV","West Virginia","Mason County","county",54053,"August",2019,9370,10040,670
"54","WV","West Virginia","Mercer County","county",54055,"August",2019,19360,20590,1230
"54","WV","West Virginia","Mineral County","county",54057,"August",2019,11960,12830,870
"54","WV","West Virginia","Mingo County","county",54059,"August",2019,6390,6880,490
"54","WV","West Virginia","Monongalia County","county",54061,"August",2019,52940,55000,2060
"54","WV","West Virginia","Monroe County","county",54063,"August",2019,5810,6060,250
"54","WV","West Virginia","Morgan County","county",54065,"August",2019,8070,8390,320
"54","WV","West Virginia","Nicholas County","county",54067,"August",2019,9050,9600,550
"54","WV","West Virginia","Ohio County","county",54069,"August",2019,20480,21380,900
"54","WV","West Virginia","Pendleton County","county",54071,"August",2019,3600,3730,130
"54","WV","West Virginia","Pleasants County","county",54073,"August",2019,2670,2840,180
"54","WV","West Virginia","Pocahontas County","county",54075,"August",2019,3690,3860,170
"54","WV","West Virginia","Preston County","county",54077,"August",2019,15080,15760,670
"54","WV","West Virginia","Barbour County","county",54001,"September",2019,6890,7250,360
"54","WV","West Virginia","Berkeley County","county",54003,"September",2019,56950,58890,1930
"54","WV","West Virginia","Boone County","county",54005,"September",2019,7110,7490,380
"54","WV","West Virginia","Fayette County","county",54019,"September",2019,15620,16410,790
"54","WV","West Virginia","Gilmer County","county",54021,"September",2019,2240,2370,130
"54","WV","West Virginia","Grant County","county",54023,"September",2019,5740,6030,290
"54","WV","West Virginia","Greenbrier County","county",54025,"September",2019,15730,16370,640
"54","WV","West Virginia","Hampshire County","county",54027,"September",2019,10610,11000,390
"54","WV","West Virginia","Hancock County","county",54029,"September",2019,12590,13270,680
"54","WV","West Virginia","Hardy County","county",54031,"September",2019,5620,5860,250
"54","WV","West Virginia","Harrison County","county",54033,"September",2019,33300,34680,1380
"54","WV","West Virginia","Jackson County","county",54035,"September",2019,12930,13500,570
"54","WV","West Virginia","Jefferson County","county",54037,"September",2019,29820,30710,890
"54","WV","West Virginia","Kanawha County","county",54039,"September",2019,79460,82940,3480
"54","WV","West Virginia","Lewis County","county",54041,"September",2019,6490,6890,390
"54","WV","West Virginia","Lincoln County","county",54043,"September",2019,6860,7270,400
"54","WV","West Virginia","Logan County","county",54045,"September",2019,10560,11170,610
"54","WV","West Virginia","Mcdowell County","county",54047,"September",2019,4080,4430,350
"54","WV","West Virginia","Marion County","county",54049,"September",2019,24550,25720,1180
"54","WV","West Virginia","Marshall County","county",54051,"September",2019,13480,14260,780
"54","WV","West Virginia","Mason County","county",54053,"September",2019,9810,10380,580
"54","WV","West Virginia","Mercer County","county",54055,"September",2019,20140,21220,1090
"54","WV","West Virginia","Mineral County","county",54057,"September",2019,12150,12920,760
"54","WV","West Virginia","Mingo County","county",54059,"September",2019,6540,6960,430
"54","WV","West Virginia","Monongalia County","county",54061,"September",2019,53920,55750,1820
"54","WV","West Virginia","Monroe County","county",54063,"September",2019,5940,6160,220
"54","WV","West Virginia","Morgan County","county",54065,"September",2019,7960,8250,290
"54","WV","West Virginia","Nicholas County","county",54067,"September",2019,9000,9500,500
"54","WV","West Virginia","Ohio County","county",54069,"September",2019,20580,21450,860
"54","WV","West Virginia","Pendleton County","county",54071,"September",2019,3670,3790,120
"54","WV","West Virginia","Pleasants County","county",54073,"September",2019,2770,2940,170
"54","WV","West Virginia","Pocahontas County","county",54075,"September",2019,3600,3760,150
"54","WV","West Virginia","Preston County","county",54077,"September",2019,15320,15920,600
"54","WV","West Virginia","Barbour County","county",54001,"October",2019,7060,7460,410
"54","WV","West Virginia","Berkeley County","county",54003,"October",2019,57850,59760,1910
"54","WV","West Virginia","Boone County","county",54005,"October",2019,7100,7510,410
"54","WV","West Virginia","Fayette County","county",54019,"October",2019,15630,16490,860
"54","WV","West Virginia","Gilmer County","county",54021,"October",2019,2330,2480,160
"54","WV","West Virginia","Gilmer County","county",54021,"April",2019,2250,2410,160
"54","WV","West Virginia","Grant County","county",54023,"April",2019,5620,5900,270
"54","WV","West Virginia","Hampshire County","county",54027,"April",2019,10210,10570,360
"54","WV","West Virginia","Hardy County","county",54031,"April",2019,5440,5700,270
