"state_fips","state_short","state","area","area_type","fips","period","year","employment","labor_force","unemployment"
"44","RI","Rhode Island","Hopkinton","city",NA,"March",2020,4499,4717,218
"44","RI","Rhode Island","Hopkinton","city",NA,"April",2020,3293,4002,709
"44","RI","Rhode Island","Hopkinton","city",NA,"May",2020,3352,3922,570
"44","RI","Rhode Island","Jamestown","city",NA,"January",2020,3150,3237,87
"44","RI","Rhode Island","Jamestown","city",NA,"February",2020,3168,3264,96
"44","RI","Rhode Island","Jamestown","city",NA,"March",2020,3148,3243,95
"44","RI","Rhode Island","Jamestown","city",NA,"April",2020,2546,2827,281
"44","RI","Rhode Island","Jamestown","city",NA,"May",2020,2579,2815,236
"44","RI","Rhode Island","Johnston","city",NA,"January",2020,15105,15786,681
"44","RI","Rhode Island","Johnston","city",NA,"February",2020,15192,15876,684
"44","RI","Rhode Island","Johnston","city",NA,"March",2020,15097,16008,911
"44","RI","Rhode Island","Johnston","city",NA,"April",2020,12209,15226,3017
"44","RI","Rhode Island","Johnston","city",NA,"May",2020,12368,15018,2650
"44","RI","Rhode Island","Lincoln","city",NA,"January",2020,12026,12463,437
"44","RI","Rhode Island","Lincoln","city",NA,"February",2020,12095,12531,436
"44","RI","Rhode Island","Lincoln","city",NA,"March",2020,12020,12568,548
"44","RI","Rhode Island","Lincoln","city",NA,"April",2020,9721,11613,1892
"44","RI","Rhode Island","Lincoln","city",NA,"May",2020,9847,11507,1660
"44","RI","Rhode Island","Little Compton","city",NA,"January",2020,1818,1898,80
"44","RI","Rhode Island","Little Compton","city",NA,"February",2020,1829,1910,81
"44","RI","Rhode Island","Little Compton","city",NA,"March",2020,1817,1924,107
"44","RI","Rhode Island","Little Compton","city",NA,"April",2020,1470,1683,213
"44","RI","Rhode Island","Little Compton","city",NA,"May",2020,1489,1673,184
"44","RI","Rhode Island","Middletown","city",NA,"January",2020,7634,7978,344
"44","RI","Rhode Island","Middletown","city",NA,"February",2020,7678,7991,313
"44","RI","Rhode Island","Middletown","city",NA,"March",2020,7630,8012,382
"44","RI","Rhode Island","Middletown","city",NA,"April",2020,6170,7517,1347
"44","RI","Rhode Island","Middletown","city",NA,"May",2020,6250,7378,1128
"44","RI","Rhode Island","Narragansett","city",NA,"January",2020,8748,8998,250
"44","RI","Rhode Island","Narragansett","city",NA,"February",2020,8799,9063,264
"44","RI","Rhode Island","Narragansett","city",NA,"March",2020,8744,9052,308
"44","RI","Rhode Island","Narragansett","city",NA,"April",2020,7071,7942,871
"44","RI","Rhode Island","Narragansett","city",NA,"May",2020,7163,7941,778
"44","RI","Rhode Island","New Shoreham","city",NA,"January",2020,431,534,103
"44","RI","Rhode Island","New Shoreham","city",NA,"February",2020,403,498,95
"44","RI","Rhode Island","New Shoreham","city",NA,"March",2020,397,520,123
"44","RI","Rhode Island","New Shoreham","city",NA,"April",2020,355,524,169
"44","RI","Rhode Island","New Shoreham","city",NA,"May",2020,527,656,129
"44","RI","Rhode Island","Newport","city",NA,"January",2020,13273,13866,593
"44","RI","Rhode Island","Newport","city",NA,"February",2020,13350,13884,534
"44","RI","Rhode Island","Newport","city",NA,"March",2020,13266,13955,689
"44","RI","Rhode Island","Newport","city",NA,"April",2020,10729,12870,2141
"44","RI","Rhode Island","Newport","city",NA,"May",2020,10868,12715,1847
"44","RI","Rhode Island","North Kingstown","city",NA,"January",2020,14231,14711,480
"44","RI","Rhode Island","North Kingstown","city",NA,"February",2020,14313,14795,482
"44","RI","Rhode Island","North Kingstown","city",NA,"March",2020,14224,14829,605
"44","RI","Rhode Island","North Kingstown","city",NA,"April",2020,11503,13597,2094
"44","RI","Rhode Island","North Kingstown","city",NA,"May",2020,11652,13425,1773
"44","RI","Rhode Island","North Providence","city",NA,"January",2020,17390,18030,640
"44","RI","Rhode Island","North Providence","city",NA,"February",2020,17490,18137,647
"44","RI","Rhode Island","North Providence","city",NA,"March",2020,17381,18262,881
"44","RI","Rhode Island","North Providence","city",NA,"April",2020,14056,17449,3393
"44","RI","Rhode Island","North Providence","city",NA,"May",2020,14239,17321,3082
"44","RI","Rhode Island","North Smithfield","city",NA,"January",2020,6724,6962,238
"44","RI","Rhode Island","North Smithfield","city",NA,"February",2020,6762,6981,219
"44","RI","Rhode Island","North Smithfield","city",NA,"March",2020,6720,6985,265
"44","RI","Rhode Island","North Smithfield","city",NA,"April",2020,5435,6335,900
"44","RI","Rhode Island","North Smithfield","city",NA,"May",2020,5505,6336,831
"44","RI","Rhode Island","Pawtucket","city",NA,"January",2020,34856,36556,1700
"44","RI","Rhode Island","Pawtucket","city",NA,"February",2020,35056,36705,1649
"44","RI","Rhode Island","Pawtucket","city",NA,"March",2020,34838,36969,2131
"44","RI","Rhode Island","Pawtucket","city",NA,"April",2020,28173,35400,7227
"44","RI","Rhode Island","Pawtucket","city",NA,"May",2020,28539,35305,6766
"44","RI","Rhode Island","Portsmouth","city",NA,"January",2020,8504,8838,334
"44","RI","Rhode Island","Portsmouth","city",NA,"February",2020,8553,8884,331
"44","RI","Rhode Island","Portsmouth","city",NA,"March",2020,8500,8897,397
"44","RI","Rhode Island","Portsmouth","city",NA,"April",2020,6874,8177,1303
"44","RI","Rhode Island","Portsmouth","city",NA,"May",2020,6963,8072,1109
