"state_fips","state_short","state","area","area_type","fips","period","year","employment","labor_force","unemployment"
"09","CT","Connecticut","Berlin town","city",NA,"Jan","2020",11561,12005,444
"09","CT","Connecticut","Berlin town","city",NA,"Feb","2020",11586,12034,448
"09","CT","Connecticut","Berlin town","city",NA,"Mar","2020",11709,12078,369
"09","CT","Connecticut","Berlin town","city",NA,"Apr","2020",10508,11247,739
"09","CT","Connecticut","Berlin town","city",NA,"May","2020",10412,11217,805
"09","CT","Connecticut","Bethany town","city",NA,"Jan","2020",3058,3172,114
"09","CT","Connecticut","Bethany town","city",NA,"Feb","2020",3084,3196,112
"09","CT","Connecticut","Bethany town","city",NA,"Mar","2020",3093,3188,95
"09","CT","Connecticut","Bethany town","city",NA,"Apr","2020",2747,2918,171
"09","CT","Connecticut","Bethany town","city",NA,"May","2020",2712,2898,186
"09","CT","Connecticut","Bethel town","city",NA,"Jan","2020",10574,10998,424
"09","CT","Connecticut","Bethel town","city",NA,"Feb","2020",10450,10859,409
"09","CT","Connecticut","Bethel town","city",NA,"Mar","2020",10579,10917,338
"09","CT","Connecticut","Bethel town","city",NA,"Apr","2020",9093,9953,860
"09","CT","Connecticut","Bethel town","city",NA,"May","2020",9228,10163,935
"09","CT","Connecticut","Bethlehem town","city",NA,"Jan","2020",1885,1984,99
"09","CT","Connecticut","Bethlehem town","city",NA,"Feb","2020",1877,1975,98
"09","CT","Connecticut","Bethlehem town","city",NA,"Mar","2020",1901,1972,71
"09","CT","Connecticut","Bethlehem town","city",NA,"Apr","2020",1666,1793,127
"09","CT","Connecticut","Bethlehem town","city",NA,"May","2020",1645,1772,127
"09","CT","Connecticut","Bloomfield town","city",NA,"Jan","2020",11500,12035,535
"09","CT","Connecticut","Bloomfield town","city",NA,"Feb","2020",11525,12041,516
"09","CT","Connecticut","Bloomfield town","city",NA,"Mar","2020",11647,12073,426
"09","CT","Connecticut","Bloomfield town","city",NA,"Apr","2020",10452,11221,769
"09","CT","Connecticut","Bloomfield town","city",NA,"May","2020",10357,11339,982
"09","CT","Connecticut","Bolton town","city",NA,"Jan","2020",3124,3231,107
"09","CT","Connecticut","Bolton town","city",NA,"Feb","2020",3130,3244,114
