"state_fips","state_short","state","area","area_type","fips","period","year","labor_force","employment","unemployment"
"17","IL","Illinois","Union County","county","17181","February",2020,7400,7018,382
"17","IL","Illinois","Union County","county","17181","March",2020,7058,6723,335
"17","IL","Illinois","Union County","county","17181","April",2020,7013,6036,977
"17","IL","Illinois","Union County","county","17181","May",2020,7263,6384,879
"17","IL","Illinois","Vermilion County","county","17183","January",2020,32407,30821,1586
"17","IL","Illinois","Vermilion County","county","17183","February",2020,32271,30960,1311
"17","IL","Illinois","Vermilion County","county","17183","March",2020,30564,29465,1099
"17","IL","Illinois","Vermilion County","county","17183","April",2020,30979,25716,5263
"17","IL","Illinois","Vermilion County","county","17183","May",2020,32169,27412,4757
"17","IL","Illinois","Wabash County","county","17185","January",2020,5865,5681,184
"17","IL","Illinois","Wabash County","county","17185","February",2020,5862,5694,168
"17","IL","Illinois","Wabash County","county","17185","March",2020,5654,5496,158
"17","IL","Illinois","Wabash County","county","17185","April",2020,6401,4830,1571
"17","IL","Illinois","Wabash County","county","17185","May",2020,6352,5200,1152
"17","IL","Illinois","Warren County","county","17187","January",2020,8168,7850,318
"17","IL","Illinois","Warren County","county","17187","February",2020,8127,7867,260
"17","IL","Illinois","Warren County","county","17187","March",2020,7815,7574,241
"17","IL","Illinois","Warren County","county","17187","April",2020,7722,6938,784
"17","IL","Illinois","Warren County","county","17187","May",2020,8139,7405,734
"17","IL","Illinois","Washington County","county","17189","January",2020,9680,9447,233
"17","IL","Illinois","Washington County","county","17189","February",2020,9769,9572,197
"17","IL","Illinois","Washington County","county","17189","March",2020,9297,9138,159
"17","IL","Illinois","Washington County","county","17189","April",2020,8417,6944,1473
"17","IL","Illinois","Washington County","county","17189","May",2020,8824,7700,1124
"17","IL","Illinois","Wayne County","county","17191","January",2020,6775,6480,295
"17","IL","Illinois","Wayne County","county","17191","February",2020,6728,6472,256
"17","IL","Illinois","Wayne County","county","17191","March",2020,6526,6301,225
"17","IL","Illinois","Wayne County","county","17191","April",2020,7011,5662,1349
"17","IL","Illinois","Wayne County","county","17191","May",2020,7268,6144,1124
"17","IL","Illinois","White County","county","17193","January",2020,6454,6219,235
"17","IL","Illinois","White County","county","17193","February",2020,6389,6189,200
"17","IL","Illinois","White County","county","17193","March",2020,6136,5955,181
"17","IL","Illinois","White County","county","17193","April",2020,6343,5236,1107
"17","IL","Illinois","White County","county","17193","May",2020,6470,5614,856
"17","IL","Illinois","Whiteside County","county","17195","January",2020,28191,26936,1255
"17","IL","Illinois","Whiteside County","county","17195","February",2020,27781,26765,1016
"17","IL","Illinois","Whiteside County","county","17195","March",2020,26427,25587,840
"17","IL","Illinois","Whiteside County","county","17195","April",2020,26766,22516,4250
"17","IL","Illinois","Whiteside County","county","17195","May",2020,27615,23645,3970
"17","IL","Illinois","Will County","county","17197","January",2020,350497,336465,14032
"17","IL","Illinois","Will County","county","17197","February",2020,353805,340211,13594
"17","IL","Illinois","Will County","county","17197","March",2020,359755,340890,18865
"17","IL","Illinois","Will County","county","17197","April",2020,346466,286214,60252
"17","IL","Illinois","Will County","county","17197","May",2020,352664,300217,52447
"17","IL","Illinois","Williamson County","county","17199","January",2020,31505,30172,1333
"17","IL","Illinois","Williamson County","county","17199","February",2020,31949,30849,1100
"17","IL","Illinois","Williamson County","county","17199","March",2020,30290,29282,1008
"17","IL","Illinois","Williamson County","county","17199","April",2020,31230,25221,6009
"17","IL","Illinois","Williamson County","county","17199","May",2020,31495,26222,5273
"17","IL","Illinois","Winnebago County","county","17201","January",2020,136441,125915,10526
"17","IL","Illinois","Winnebago County","county","17201","February",2020,134619,128307,6312
"17","IL","Illinois","Winnebago County","county","17201","March",2020,126954,121480,5474
"17","IL","Illinois","Winnebago County","county","17201","April",2020,131169,102325,28844
"17","IL","Illinois","Winnebago County","county","17201","May",2020,134515,108770,25745
"17","IL","Illinois","Woodford County","county","17203","January",2020,18285,17601,684
"17","IL","Illinois","Woodford County","county","17203","February",2020,18104,17538,566
"17","IL","Illinois","Woodford County","county","17203","March",2020,16962,16473,489
"17","IL","Illinois","Woodford County","county","17203","April",2020,15480,13536,1944
"17","IL","Illinois","Woodford County","county","17203","May",2020,16184,14521,1663
"17","IL","Illinois","Illinois","state",NA,"January",2020,6312658,6059346,253312
"17","IL","Illinois","Illinois","state",NA,"February",2020,6336267,6112782,223485
"17","IL","Illinois","Illinois","state",NA,"March",2020,6267000,6004341,262659
"17","IL","Illinois","Illinois","state",NA,"April",2020,6090530,5069529,1021001
"17","IL","Illinois","Illinois","state",NA,"May",2020,6265841,5345231,920610
"17","IL","Illinois","Addison","city",NA,"January",2020,18896,18053,843
"17","IL","Illinois","Addison","city",NA,"February",2020,19074,18288,786
"17","IL","Illinois","Addison","city",NA,"March",2020,19433,18367,1066
"17","IL","Illinois","Addison","city",NA,"April",2020,18492,15373,3119
"17","IL","Illinois","Addison","city",NA,"May",2020,18809,16121,2688
"17","IL","Illinois","Algonquin","city",NA,"January",2020,16922,16386,536
"17","IL","Illinois","Algonquin","city",NA,"February",2020,17044,16530,514
"17","IL","Illinois","Algonquin","city",NA,"March",2020,17043,16373,670
"17","IL","Illinois","Algonquin","city",NA,"April",2020,16434,13649,2785
"17","IL","Illinois","Algonquin","city",NA,"May",2020,16813,14378,2435
"17","IL","Illinois","Alton","city",NA,"January",2020,11391,10887,504
"17","IL","Illinois","Alton","city",NA,"February",2020,11286,10860,426
